Epoch,Train loss,Learning rate,Train MSE,Test MSE,logdet,sigma,Train NN MSE,Test NN MSE,Train loss2
1,441.72897289320485,0.01,5.914334240353423,6.58809012205851,-3.6089481035819477,0.11773908810810732,97.93984923640822,94.92926506322284,439.83669639721234
2,174.60084711551744,0.01,2.4595616096322366,10.333303372033164,-2.5706049474507893,0.12949169135690602,188.74012844657162,195.1895110430532,174.0803674822298
3,67.49537519689149,0.01,0.808865326605147,6.258181307303757,-1.7963738965666776,0.13811005146908617,421.31293263126736,457.33323686232114,67.41172040901127
4,78.56382451835469,0.01,0.5629388546946258,32.57982855613576,-0.9593964205958045,0.14471896367430676,814.574701030952,901.7456318792799,78.6409078722829
5,68.39497777719198,0.01,0.28385227626967585,49.05495738134377,-0.5203940728378849,0.14994890049580537,1370.2627231117685,1527.3101888200918,68.53054547054172
6,59.977949320991335,0.01,0.07879731580541507,54.6559178949665,-0.24646505604079935,0.15416389931849378,2080.480350747399,2317.3449875594333,60.15359638157839
7,62.043919257973485,0.01,0.05871337561345454,56.59589494467451,-0.10024783701958585,0.1575926679938937,2858.028066740844,3182.1246498390024,62.25441863732952
8,63.36593387643156,0.01,0.08718186103324803,55.99583673009866,0.0034108106664617333,0.16040407184961075,3630.9713013379383,4045.6517492741655,63.60792958273935
9,59.368030610463876,0.01,0.05107170782178608,50.77782897129678,0.031996599956613664,0.16272155738295596,4359.354223802249,4862.5434024869965,59.639563294560205
10,57.235785472656985,0.01,0.034647649308577604,53.317916941612076,0.12001573987134317,0.16463921963811753,5031.563693179079,5611.998682447698,57.536474985388196
11,56.289234322863074,0.01,0.030887494813563954,53.95302561525567,0.1736278509652343,0.16622969140955343,5606.229496332253,6254.141010114982,56.61850179949917
12,55.37476969289023,0.01,0.030152372324637286,57.56169757000438,0.20713862426729454,0.16755090625199598,6065.81542597468,6769.0089951838345,55.73209262386528
13,53.03182848883508,0.01,0.029620854815457155,56.483769219748865,0.20659751851171082,0.168649691888787,6404.787649472286,7151.866061220861,53.41655740276749
14,52.35674531361266,0.01,0.04219221691150973,56.87875386986241,0.19648551505652093,0.1695644162445006,6660.175367697967,7444.398365481569,52.7682444517968
