Epoch,Train loss,Learning rate,Train MSE,Test MSE,logdet,sigma,Train NN MSE,Test NN MSE,Train loss2
1,4289.953391344619,0.0001,42.37094784619698,39.362512966489106,-4.539291448385494,0.1001,85.64935428044751,68.07974243502962,4285.976658573551
2,3101.629417994703,0.0001,30.820140039471898,25.51682542920405,-4.532148015922628,0.10019436971347231,85.36946276829924,67.76153710327247,3097.6589387983954
3,2612.6222831380232,0.0001,26.03811251811782,22.10273730537965,-4.526211722431405,0.10028418839029135,85.16350468963721,67.51557108629041,2608.659274019163
4,2222.393951297939,0.0001,22.105056694799348,20.548072506806868,-4.521220631737425,0.10037055304439335,85.00262218904045,67.31412071993627,2218.4381993160164
5,1870.7592058406433,0.0001,18.556452526803984,19.532098243628926,-4.516909558284832,0.10045374272480906,84.87305460583174,67.14843011764091,1866.8103681917182
6,1609.588863667387,0.0001,16.0046209746736,17.64880240467674,-4.513017914290058,0.10053369999808887,84.76667205752598,67.00989074248164,1605.6467389997188
7,1451.6902655659385,0.0001,14.514550469675875,15.065786472467227,-4.509386500508018,0.10061048316901308,84.67940638929116,66.89088348418723,1447.754703675402
8,1368.5447493021672,0.0001,13.742141105193545,12.944612637829632,-4.505895297044154,0.10068436027913784,84.60530073311314,66.78733366566999,1364.6154110121574
9,1322.0798559553357,0.0001,13.29807911930786,11.589479161995206,-4.502554524823568,0.1007557086340948,84.54327886380206,66.69736622099957,1318.1563799992873
10,1278.6141975627445,0.0001,12.86484264974035,10.70353831827039,-4.499361212966487,0.10082489494412485,84.49106977676902,66.6192107507287,1274.696254849151
11,1226.9113037403736,0.0001,12.345566943214312,10.001985742250715,-4.496310728847145,0.10089218669478513,84.44718222053709,66.55115714061614,1222.998677286755
12,1167.2731850508512,0.0001,11.752673028865274,9.349000305650137,-4.493386796040711,0.10095774687764093,84.41027818406755,66.49133502433699,1163.3655967761608
13,1106.183995632993,0.0001,11.15463666689777,8.73772838436584,-4.490584774701515,0.10102166193706372,84.37882414363514,66.43781516898096,1102.281282840647
14,1050.5869633292502,0.0001,10.618183418842024,8.235317509666045,-4.487907635091057,0.10108398274860635,84.35207785743548,66.38995763280593,1046.6888287772188
15,1003.1212614698073,0.0001,10.163941585898572,7.875493649981767,-4.485310921711413,0.10114475852907272,84.32923892270402,66.34700429459957,999.2273385407464
