Epoch,Train loss,Learning rate,Train MSE,Test MSE,logdet,sigma,Train NN MSE,Test NN MSE,Train loss2
1,15.85777059105037,0.01,0.16523927494875335,0.9032590368957439,-2.9726697573564778,0.1,96.66177810938615,84.99907667262597,14.939711780225693
2,2.5227117514773707,0.01,0.017791850076988438,0.8703316016041215,-1.1445156798858491,0.1,821.8572650451356,738.4095266322316,2.0259453188642933
3,0.8241034309799941,0.01,0.0029156318891120077,1.0006538083145013,-0.6373313217005495,0.1,3456.8605733041827,3077.0716214245635,0.3978980391139426
4,0.5289885127353913,0.01,0.000842082652343294,1.1820922454381793,-0.48063086504885494,0.1,8575.158402897892,7535.01683409414,0.14683935648766747
5,0.4240031332925995,0.01,0.0001556430076383594,1.0276289386899844,-0.3992607966822462,0.1,15483.674299145194,13941.83882223068,0.07978885294727198
6,0.6373017386807583,0.01,0.0015287650870980298,0.9857909098775437,-0.3527934366959359,0.1,22971.249616443067,21089.65345980508,0.3276266815595653
7,0.43036075965308507,0.01,8.541409760355246e-05,0.9495119082776026,-0.3031322664013526,0.1,30862.562394915847,32359.46444002955,0.15286040616355526
8,0.4518137884869083,0.01,0.00019784107115841462,0.9360825261723116,-0.2750348119634306,0.1,41839.894978757264,47203.80633303574,0.20463368427158277
9,0.45615372156397727,0.01,0.0001240050293312602,0.9255121722101711,-0.2523429609226896,0.1,53663.37962071818,62930.111308868625,0.23651534638334218
10,0.4315298255909786,0.01,6.1609954841808e-05,0.9631646345412408,-0.21692768994263223,0.1,63782.67591080361,76764.74172834,0.23997649170396448
11,0.4212956373114169,0.01,4.790088295880384e-05,0.9191152582205924,-0.19013475626992257,0.1,72699.610949854,88943.47066045216,0.25612251484102333
12,0.4284765739285577,0.01,4.434876464171864e-05,0.9283740022190422,-0.16580682558969118,0.1,81011.79634013896,99944.87161840974,0.2883688679754765
13,0.44426720585828033,0.01,3.4839938274858473e-05,0.9833621756677348,-0.13400588267901473,0.1,87707.1870445656,108359.40792278107,0.3283894574689243
14,0.46102451005669415,0.01,4.3162240150315965e-05,0.9573471427941279,-0.11623697969956945,0.1,93125.45675184466,114962.9544865333,0.3683965916297554
15,0.46066848733806315,0.01,8.780909321776803e-05,0.9109380589507476,-0.10652189837123191,0.1,97022.0652433994,119674.13410011806,0.39061113054140967
16,0.4716360779273651,0.01,5.312023675852646e-05,0.9103536416411779,-0.07422449746588042,0.1,99970.48392742645,123293.53902795329,0.42351999941180046
17,0.48541874464525414,0.01,4.005188105106953e-05,0.9251820425334545,-0.049638723583244816,0.1,102798.70362563459,127042.5617126906,0.45856446701185133
18,0.4936925683673851,0.01,3.728989114418105e-05,0.9295784721594372,-0.02940612616990126,0.1,105444.61191300635,130791.17141581133,0.4873106025268213
19,0.4965213584799578,0.01,2.7296842431539493e-05,0.9641601108798301,-0.007319316983878118,0.1,101268.93841387694,125559.6105724234,0.5100403281570824
20,0.4994823974322732,0.01,2.7086463344480203e-05,0.9472814079237308,0.01265679358829429,0.1,95053.66562386998,117176.10640338063,0.5313562296418005
21,0.5206378670756313,0.01,4.28147786626729e-05,0.9465148731081493,0.027235905406156686,0.1,90178.7730518004,110507.4401524931,0.571604097124566
22,0.5472019367878994,0.01,0.00010676550596317676,0.93434868297914,0.053471363924823934,0.1,86099.79059168218,104851.94771486003,0.6166438664366584
23,0.5344459340948398,0.01,2.3580117827185476e-05,0.9472192878108626,0.07262705609111288,0.1,82913.08817924473,100365.44997841783,0.6216985395792879
24,0.5462043165757062,0.01,2.4836038941532467e-05,0.9586256703665597,0.08646951691401424,0.1,81539.01849583731,98089.33194344335,0.6505546662137814
25,0.5522515403394285,0.01,1.944184479726134e-05,0.9444879886134416,0.1138077995412998,0.1,82856.73538529332,99010.11732934872,0.6732278253444968
26,0.566967574853675,0.01,3.071499696034653e-05,0.963074941724019,0.12104727361144915,0.1,84165.54769803802,99991.36321451221,0.7042961009875428
27,0.5666747937470789,0.01,3.355049246228962e-05,0.9532708242029573,0.13326936880189472,0.1,67845.00594672907,81812.26254644827,0.7199032289589111
28,0.5961135591057288,0.01,0.00010282033344532512,0.9624689385218735,0.15812359490619643,0.1,57887.82520625848,69351.06663272191,0.7660011229276152
29,0.5879948264172493,0.01,2.7234574885192216e-05,0.9707235226542368,0.17072515933521118,0.1,54054.71951592811,63561.81908325507,0.7733001883265475
30,0.5938378114928015,0.01,3.1270979908379134e-05,0.9494990063407295,0.18142563474112616,0.1,53054.49301196326,61155.750390532936,0.79412544952312
31,0.5887983739792046,0.01,1.8415578618029032e-05,0.998660276254518,0.19560148927502619,0.1,53313.18984352029,60437.09626048778,0.8033915111853759
32,0.5914628603014369,0.01,1.6708490305584527e-05,0.9388629268942683,0.20745822505647837,0.1,54289.41981151673,60948.44835235226,0.820154287838943
33,0.6096675674554723,0.01,9.992344830865291e-05,0.931958999610976,0.22004917115473038,0.1,57766.71945862562,64909.41471807093,0.8512572817942057
34,0.6260666158412054,0.01,1.8027925466131842e-05,0.9638261478085496,0.2427481964789172,0.1,64874.946557880896,73749.26729552462,0.8821998825264242
35,0.6252224508448065,0.01,1.616008316279961e-05,0.9595322063112199,0.25408698047456546,0.1,70709.67929710407,80991.51557238177,0.8948452290842145
36,0.6385632442349714,0.01,1.4341520632991689e-05,0.9627609835410007,0.2730682433082572,0.1,75478.53508265033,86848.02642133109,0.9217497750921829
37,0.6462591827833337,0.01,1.4450775245098569e-05,0.9733929653211653,0.28396092082700625,0.1,79187.46530981135,91347.24001418713,0.9422544190158185
38,0.669715178834847,0.01,2.475870295517702e-05,0.9605000859261277,0.29870031503040856,0.1,81947.09874105924,94628.5076539871,0.9780865018462537
39,0.6606077280530641,0.01,1.5665386992152425e-05,0.9641482427608894,0.31008902401954574,0.1,84052.90110158788,97121.7527908414,0.9812041211473903
40,0.6691144422391525,0.01,1.2144005983101333e-05,0.9683936727673819,0.32582036892313454,0.1,85363.32871639825,98406.66525921786,1.0019091441615466
41,0.6751776885077189,0.01,1.635699604093302e-05,0.969723185132143,0.3306326614876198,0.1,86050.49186289826,98558.96798202724,1.0196087557215148
42,0.6808414588839236,0.01,1.337794115624524e-05,0.9671609211084347,0.3453021891419389,0.1,86620.69695588693,98651.50366138881,1.0371982435852798
43,0.6852620667627488,0.01,1.2067050122303585e-05,0.9563270732796981,0.3561837472443448,0.1,87038.5298807715,98713.79612917473,1.0531239262684162
44,0.6946787381092132,0.01,1.1088949124962141e-05,0.9741250782417337,0.3705826474792658,0.1,87349.15441084017,98718.13939190305,1.0738640046808257
45,0.7038011150507738,0.01,1.0766543289183354e-05,0.9796571883557115,0.3828018001309568,0.1,87608.80317391951,98792.34195820046,1.0939975725784166
46,0.7109674655500444,0.01,1.087544257080662e-05,0.9775685503720281,0.39339191256545775,0.1,87800.65492702127,98846.61843097699,1.1119884243255491
47,0.7182654889821013,0.01,1.0011507499409557e-05,0.9795866421110723,0.40658800126980404,0.1,87919.02530055618,98889.23923249477,1.1299266717730254
48,0.722088802366586,0.01,9.79778766039619e-06,0.9801009173144517,0.4143957809721908,0.1,87999.9335808909,98899.00003996093,1.1442545726596933
49,0.7264162012177492,0.01,9.584851595722986e-06,0.9817299264518954,0.4227138794450225,0.1,88031.1672756368,98899.4441445439,1.1589127551104326
50,0.7337166394468355,0.01,9.52965370646494e-06,0.9869482703775381,0.43351373820548783,0.1,88018.30773732514,98878.15814526886,1.1763552603712968
51,0.7405266183576598,0.01,1.0284771404088007e-05,0.9838696929486199,0.4423298750664704,0.1,87968.03018070445,98762.66189255565,1.1931183387138051
52,0.7483027192644863,0.01,1.2435176917570478e-05,0.9843820620023981,0.45215721115502133,0.1,87938.33201557746,98690.32896124922,1.2107559876977407
53,0.754582237380981,0.01,1.598172928919792e-05,0.9848713037862097,0.46106540027093906,0.1,87929.12414032484,98674.38027829457,1.226743836989367
54,0.7616941805113319,0.01,2.407220443359119e-05,0.985214987868399,0.46820318417459533,0.1,87920.00388901254,98662.67758857529,1.243342081857357
55,0.7661905379176757,0.01,1.7832910649339666e-05,0.9842373937983616,0.4780596999475957,0.1,87839.24712741193,98549.54506119552,1.257232136690623
56,0.768440421095953,0.01,9.112264445376635e-06,0.9782658611403731,0.4876055118388438,0.1,87785.22026551263,98473.12091098558,1.2687412588861886
