Epoch,Train loss,Learning rate,Train MSE,Test MSE,logdet,sigma,Train NN MSE,Test NN MSE,Train loss2
1,2274.1079186123357,0.0001,22.33468224919053,22.6633133462312,-4.568333131203722,0.1,102.06455694417149,101.86433808157996,2269.784918880965
2,1118.7312235568315,0.0001,11.083839490170195,11.385664360179334,-4.565831882564394,0.1,102.35438720245612,102.17561863919383,1114.4099161231284
3,894.7331778597436,0.0001,8.835960535666418,8.34897720955945,-4.56387157659646,0.1,102.50330385146624,102.33556889519566,890.4153126317676
4,879.4514072940685,0.0001,8.64929037077062,7.819249478394863,-4.562500821272291,0.1,102.61782225139181,102.45601603201597,875.136649047537
5,823.3772416458437,0.0001,8.090310017619823,7.137189103337455,-4.561427510921768,0.1,102.74311707726143,102.57980662385143,819.0647502163961
6,747.6450334778515,0.0001,7.360001069973006,6.357210758926184,-4.560476261742819,0.1,102.8801102549777,102.71361587835453,743.3342223016126
7,697.4258113496735,0.0001,6.884148009411196,5.876492084202141,-4.55962840126392,0.1,103.00429122505749,102.8340379245451,693.1164157119453
8,673.754879680715,0.0001,6.6641587376377,5.643533969069054,-4.5588669569720235,0.1,103.09851807443837,102.92225715991594,669.4467751499714
9,659.0379380466437,0.0001,6.5269760811314,5.437084008808602,-4.5581774320365875,0.1,103.16028080940578,102.97236021669447,654.7311163798684
10,643.720961854277,0.0001,6.37958639508586,5.17823499152985,-4.557576024335568,0.1,103.18851649082458,102.98431525525604,639.4154738731567
11,626.4736782084794,0.0001,6.211023129083967,4.933023194965509,-4.557035623057205,0.1,103.19786279573961,102.9783188164171,622.1695086409669
12,607.6481219173448,0.0001,6.0247131708915544,4.701065265325495,-4.556568367960252,0.1,103.19225372672071,102.95953396060287,603.3452445307315
13,588.5434328970799,0.0001,5.834370274345332,4.510483614153546,-4.556161312991931,0.1,103.17645735372871,102.93194032635478,584.241702438431
14,569.6038993812447,0.0001,5.64332524675718,4.386430219676776,-4.555807593353672,0.1,103.15294531944548,102.89844014261386,565.3031711442916
15,552.0975502450286,0.0001,5.464715089107477,4.302152335862726,-4.55550670295194,0.1,103.1210505995101,102.8589880523666,547.797795293173
16,536.8404322767087,0.0001,5.307353887379704,4.229839085808224,-4.555260741571274,0.1,103.08471322718101,102.81463032689453,532.5415922308609
17,523.0177265575664,0.0001,5.163434493169065,4.170634244688156,-4.555060614317791,0.1,103.05164411374173,102.77528138223904,518.7196844001713
18,509.4025700871922,0.0001,5.021069883789643,4.112343886453798,-4.554901031763705,0.1,103.02061215283874,102.73776464412803,505.10516094116633
19,495.20809290773843,0.0001,4.872431867068148,4.0406902050851095,-4.554766320817007,0.1,102.9951944114819,102.70547976847152,490.9111909124779
