Epoch,Train loss,Learning rate,Train MSE,Test MSE,logdet,sigma,Train NN MSE,Test NN MSE,Train loss2
1,26.02147152044432,0.01,0.4130061907183354,2.0145603729100316,-3.7480201311734183,0.11971911924368996,19.989429129596694,17.0164764225688,22.714318599494728
2,14.262997628689549,0.01,0.31620817953154395,0.927194083371843,-3.009793859739982,0.13701429710709667,113.44072444678525,93.17141937687734,11.41115635302568
3,11.22882037658139,0.01,0.3130016178741665,0.8968211184977601,-2.715899788243701,0.15140892552049773,310.9230540147626,256.365030277344,8.571015903744836
4,9.320029630099544,0.01,0.3127236219611087,0.8999472889290995,-2.5408907665365956,0.16403290708394033,698.981666359885,583.7136338105555,6.79995712487221
5,8.040594908948695,0.01,0.3128178196928463,0.9002890909689789,-2.4273848026700215,0.17493342938273618,1243.6628345314111,1049.3340068651437,5.6275061689902035
6,7.078682939066231,0.01,0.312806831062818,0.9009953482657034,-2.3316044555192046,0.1846006103346974,1820.4134862893695,1543.340489282121,4.75317217682756
7,6.361463023102029,0.01,0.3129600962889602,0.9027704858980121,-2.2612852027674664,0.1931597778887199,2353.506999484712,2007.1769769589228,4.108495431362603
8,5.779914733489692,0.01,0.3128547660455271,0.898270405580591,-2.194982522699137,0.20086607728439895,2858.9070897194633,2449.888451347118,3.5889476946817997
9,5.317212711701421,0.01,0.3128862978341558,0.8970889913530369,-2.1390998359752493,0.20790259803542624,3316.621447899277,2853.290452582127,3.180390007804173
10,4.939018945086923,0.01,0.31292062721739705,0.8966701289050063,-2.091134155582343,0.21428985621869234,3731.8626037898453,3220.8549417451404,2.849344293502995
11,4.622656665528524,0.01,0.3129572653176672,0.8960415172761699,-2.051897130053639,0.22010539915115232,4099.184437159283,3547.2685357479863,2.574287753603712
12,4.35863084711648,0.01,0.31299238666740953,0.8951172502688071,-2.0120626055663484,0.22546759441429426,4437.549943629322,3850.2469970492143,2.347042520193793
13,4.13004779526911,0.01,0.3130289388814681,0.8939165090587043,-1.98041676051344,0.23039202673357667,4731.20096243089,4114.115910181321,2.1512308417350785
14,3.9368755797161565,0.01,0.31306625556501977,0.8928206095009475,-1.9528109758526664,0.23484446290157449,4970.362014582777,4330.164789674079,1.9868363451035416
15,3.770138371098824,0.01,0.3131053867426601,0.8920819125094672,-1.9254549695497047,0.23898987998435306,5221.488976981671,4559.8433091658835,1.8460417413971864
16,3.6197877371819316,0.01,0.3131401840934387,0.8914347627135316,-1.9017401459754997,0.24288598839575273,5457.156453664622,4778.9695185126975,1.7193223176471408
17,3.488431240393128,0.01,0.3131878229950948,0.8899467203973501,-1.8809001678160202,0.2464934000502335,5613.972943995513,4924.420743029308,1.6094165343732745
