Epoch,Train loss,Learning rate,Train MSE,Test MSE,logdet,sigma,Train NN MSE,Test NN MSE,Train loss2
1,-4.548955029487399,0.001,0.00012065061513993494,0.00012447932980434994,-4.561172633273513,0.1,0.006518038889164104,0.007301040743581531,-8.826403647963572
2,-4.559215088471741,0.001,7.292485398332924e-05,8.841781051506956e-05,-4.566726097915531,0.1,0.0020092573293007863,0.0025797399254981375,-8.978283799100545
3,-4.56501926831484,0.001,7.401976913151704e-05,8.196126683042602e-05,-4.5729325053252055,0.1,0.0011030993091022251,0.0013192564434154938,-9.065787717606554
4,-4.567460691715374,0.001,7.462775753400924e-05,7.178418735622803e-05,-4.575561303828496,0.1,0.0005274051989645937,0.0006380805374986024,-9.111339916322285
5,-4.562278950000621,0.001,0.00014820515196162072,0.00019697096777803038,-4.578239588543618,0.1,0.00020768754626775831,0.00026426286676619313,-9.130009695615222
6,-4.565111019794367,0.001,0.00011766421770631557,0.0001175743037261963,-4.578264713308802,0.1,0.00017087953385236263,0.00016896031750939175,-9.13836639205005
7,-4.564742788606275,0.001,0.00011375986736487566,0.0001038417917171838,-4.576900730251973,0.1,0.000248827756028066,0.0002501662787816049,-9.135661646059008
8,-4.564783167338726,0.001,0.00011381225124664397,0.00010876620722416798,-4.576969469536375,0.1,0.0002379089084792888,0.00024742187816263934,-9.135757578289027
9,-4.565409158209558,0.001,0.00011441605956831832,0.00011087068699690434,-4.578266835293942,0.1,0.00015833008594854815,0.00014837719778920496,-9.138444161968959
10,-4.564894076787122,0.001,0.000122666654452323,0.00011967391147198227,-4.578924457064543,0.1,0.000156516640996293,0.00015139824648989096,-9.138944406210593
11,-4.56745975229439,0.001,8.865966623618857e-05,8.80670456335996e-05,-4.577520103167526,0.1,0.00022067078352262405,0.00024484796057116647,-9.13963135979514
12,-4.567290179950945,0.001,8.918202692176109e-05,9.299300184167366e-05,-4.577274166663212,0.1,0.000292753010126615,0.00033990492182411637,-9.139029795236095
13,-4.566886478587414,0.001,9.717600961354605e-05,0.00010112613050189849,-4.578006569209105,0.1,0.00025864441648541065,0.0002738674534957149,-9.139857770971082
14,-4.56775434635937,0.001,8.915828760647256e-05,9.95464144117379e-05,-4.57846448294196,0.1,0.0001907936381601158,0.0001933744383636296,-9.141338930605961
15,-4.567865339585747,0.001,8.870207384561817e-05,0.00010343744389418852,-4.578890141017018,0.1,0.00015790495963029536,0.00015965015175612097,-9.141967187657155
16,-4.565818869618977,0.001,0.00011299725180591984,0.00013815120819906404,-4.579875781296841,0.1,0.00015330456472773446,0.00017168149820292157,-9.141180392314483
17,-4.566527035508343,0.001,0.000103681892667301,0.00010914608551815177,-4.578718391067497,0.1,0.0001621921929871701,0.00016032761556202712,-9.14036707475234
18,-4.566819571225628,0.001,0.00010091974445331642,0.00012301003995887465,-4.579781840355391,0.1,0.0001462447641139967,0.00016736058874767808,-9.142057670082245
19,-4.5668949993048695,0.001,0.00010027201994688375,0.0001390603269198931,-4.579598423958323,0.1,0.0001560075914614129,0.00018998949673825039,-9.141887294014074
20,-4.56870498616044,0.001,7.606393532783541e-05,9.103281857778949e-05,-4.577660286244088,0.1,0.00026109234378730433,0.00028458588829901617,-9.140974267966154
21,-4.569416219358709,0.001,6.911924324692694e-05,7.77926167831907e-05,-4.577848089117691,0.1,0.00025773823154648807,0.00026546928654476963,-9.141971938717939
22,-4.566920440211572,0.001,0.00010007528612353125,0.00012077140657416202,-4.5791796192800875,0.1,0.00018703849243039526,0.00020092208112047348,-9.141363072356814
23,-4.569372427596298,0.001,7.094805119968293e-05,7.713743975093139e-05,-4.578294173667139,0.1,0.00019204775917869646,0.00020423019696364135,-9.142557092866694
24,-4.568965928500413,0.001,7.575944115392657e-05,8.688319614697799e-05,-4.578421029316331,0.1,0.0001738367206569406,0.00019271392639651197,-9.142306643225513
25,-4.567111889158701,0.001,9.7632562353241e-05,0.0001424951582134398,-4.579763173012819,0.1,0.00015287326690445076,0.00019543880690831207,-9.142282812579722
26,-4.5694148829257895,0.001,7.127020995834512e-05,9.315315113315079e-05,-4.578830613742428,0.1,0.00016473030876709542,0.0001858532635886641,-9.1433173005359
27,-4.570091806225076,0.001,6.338404405581858e-05,8.406822029054753e-05,-4.578489989833727,0.1,0.000198116632563343,0.00021101923573833804,-9.143516948514726
28,-4.569304745671532,0.001,7.228976020948405e-05,9.784383115733979e-05,-4.579326315383623,0.1,0.0001905017672573574,0.00019918454598887207,-9.143922089689527
29,-4.570242632127255,0.001,6.189581435042329e-05,8.6651349870926e-05,-4.578652668253899,0.1,0.00019580882049083638,0.00021259169961652372,-9.143941902893944
30,-4.570070326098632,0.001,6.340931935438663e-05,9.612176642673325e-05,-4.579302079071592,0.1,0.0001680581464859473,0.000187977741133129,-9.144658017233677
31,-4.568532934403159,0.001,7.936577363308339e-05,0.00012847663004024668,-4.580060494662412,0.1,0.0001575924129044809,0.00019297360578781212,-9.144134399411605
32,-4.5693666285001315,0.001,7.169333183652994e-05,9.498967590875886e-05,-4.5785476548379815,0.1,0.00019067948085450752,0.0002121778483989786,-9.142947422879002
33,-4.570902463465652,0.001,5.425986253141375e-05,8.303424404759433e-05,-4.57907208900976,0.1,0.000200837777451674,0.00020543009310389766,-9.145194603814884
34,-4.567099064835262,0.001,9.794519141827664e-05,0.00014961163658663097,-4.579834502415127,0.1,0.00019683748370910405,0.00021936641527679982,-9.142400535988553
35,-4.566876464595549,0.001,9.535896645271429e-05,0.00011132036956362386,-4.577539772693157,0.1,0.00023711868374212659,0.00026650030247916425,-9.13893780270092
36,-4.5652121130070356,0.001,0.00011022941199348467,0.00011808145515242627,-4.5770626250521405,0.1,0.00027817013552796196,0.00031817726093633005,-9.136435021088927
37,-4.566441557115494,0.001,0.00010271388186820996,0.00010966528245186469,-4.578071437109412,0.1,0.00017537181198337497,0.0001852660439688868,-9.139383153205697
38,-4.563075958978606,0.001,0.00014806391601793065,0.00020750529661415265,-4.580299219903782,0.1,0.00016506880548377038,0.0002205262034077909,-9.139019691752349
39,-4.56337245210536,0.001,0.00014399611859358972,0.00020624828421210887,-4.580029771264963,0.1,0.00016252129297264904,0.0002189559623380535,-9.138941370395747
40,-4.567598009623745,0.001,9.000634905647756e-05,0.00010760019595570568,-4.5780459131945115,0.1,0.0001762065262884174,0.00018268752035430945,-9.140552173276623
