Epoch,Train loss,Learning rate,Train MSE,Test MSE,logdet,sigma,Train NN MSE,Test NN MSE,Train loss2
1,9506.696709751315,0.001,98.38676884429043,111.0211494689449,-4.508056242970308,0.10192905367684275,276.3123369250648,272.51811922182475,9502.544119366805
2,7707.07544667365,0.001,82.62165592690162,93.89968018109501,-4.458442119126257,0.10369790873201636,274.9611498913888,271.3819858682709,7703.048968416424
3,6080.383532181263,0.001,67.10001364186209,71.09343295354833,-4.416308651179288,0.10538124418037159,274.13168889188364,270.61725579700465,6076.464337266932
4,4974.089243577114,0.001,56.479049704801525,55.20407989347784,-4.381281687984571,0.10697881197967384,273.51518000858795,270.13422694923065,4970.262205762602
5,4244.955458306032,0.001,49.59278058142156,48.47071279895234,-4.34856569346733,0.10848542339722887,272.9856425840466,269.64034849324867,4241.204684597791
6,3535.142381990265,0.001,42.34968482514875,43.29034158495665,-4.316109940619062,0.1098988140779655,272.700363713237,269.2632490443197,3531.4635482485355
7,3115.2559064226616,0.001,38.18636670349732,39.87803360955409,-4.285618381925319,0.11122076951921979,272.5400483836786,269.0121755651477,3111.6442734338316
8,2814.9453600062047,0.001,35.272666598533974,36.77723531605704,-4.258187988924802,0.11245925169546372,272.4567845710043,268.87890210197264,2811.3950602881355
9,2519.9682184307426,0.001,32.239295824755196,33.644327428361585,-4.232940803656104,0.11361769481824088,272.3717751810853,268.7514834727835,2516.473374507133
10,2279.678833500641,0.001,29.749183366866777,31.76359960303434,-4.208529976773492,0.11470194826555294,272.2465768441681,268.58829445515005,2276.2333623012287
11,2109.280270559241,0.001,28.021013842078116,29.9886025700391,-4.185959462079361,0.11571504682335693,272.092242829542,268.43937106695375,2105.879343563575
12,1947.205392250708,0.001,26.272485817657984,28.80945235497606,-4.164606366975573,0.11666304349947623,271.93315734275205,268.26460683907004,1943.8437396046459
13,1814.8209026758966,0.001,24.841796818268644,27.839136193568162,-4.146083969180139,0.1175503233848298,271.7375750092313,268.097531319797,1811.4945236843303
14,1696.2945252627087,0.001,23.525133134228675,26.22104416942858,-4.129834479107114,0.11838195750840927,271.5941917221786,268.0167928649107,1692.998894720987
15,1587.11998078831,0.001,22.270529649464073,25.878386657541448,-4.114955217596892,0.11916620219141005,271.47069453393226,267.95194338895146,1583.8489253718133
