Epoch,Train loss,Learning rate,Train MSE,Test MSE,logdet,sigma,Train NN MSE,Test NN MSE,Train loss2
1,2287.945597334136,0.0001,22.5843532559464,21.58514426560558,-4.579440211120945,0.1002947309318367,47.906051903621815,44.76949593038661,2283.4844682913035
2,1745.8993096398317,0.0001,17.452901956896913,16.067545840107286,-4.572894108476457,0.10057481074427913,47.923550513334376,44.791273368100065,1741.446127905774
3,1546.0932133662432,0.0001,15.634025846488957,14.317781232213926,-4.567019259532589,0.10084079119513471,47.9180839733667,44.78716639320409,1541.6484757681217
4,1399.372296314851,0.0001,14.163623093009779,13.788192008375491,-4.5613857318965225,0.10109678175050515,47.91435897302001,44.78494971864949,1394.936329365689
5,1278.0049721750916,0.0001,13.015682896305748,12.344236530292216,-4.555903533744014,0.10134189643985358,47.91529830759718,44.793847937568906,1273.5769229535078
6,1214.7943224978292,0.0001,12.446474784112715,11.659687654360336,-4.5505324967906855,0.10157846788715244,47.91613458371378,44.80559791404271,1210.3735776218116
7,1157.554418097257,0.0001,11.91021015198033,11.071265365617661,-4.545454829080108,0.101808394813824,47.91105122674478,44.81085278501648,1153.140379086738
8,1104.8231494612135,0.0001,11.415954976448797,10.697617653917291,-4.540754893614126,0.10203123985008099,47.90286906246635,44.81143662827736,1100.4151389805825
9,1053.9635481457651,0.0001,10.929600287124726,10.235169853389186,-4.536281541044364,0.10224935918671868,47.88889613654879,44.80380639494016,1049.5609119554717
10,1004.7420347022482,0.0001,10.459256890660807,9.820904368300456,-4.5318195971397,0.10246488325744968,47.86959611328745,44.79059764485501,1000.3444330651243
11,966.1992714167351,0.0001,10.093868596481558,9.909283789523327,-4.5275141800184615,0.10267333404389473,47.85256868968781,44.77918250542516,961.8067068322109
12,927.0077970700369,0.0001,9.704067485638385,9.592689333025696,-4.523399097302773,0.10287714865903534,47.83447433421544,44.76443507298329,922.6199008041381
13,900.8271826260905,0.0001,9.45087861283767,9.144251790035687,-4.519482214813924,0.1030756934295917,47.816089174464665,44.74806901863588,896.4437529473049
14,868.464109818416,0.0001,9.13448175903697,9.233153125355452,-4.515699627819678,0.10327020593284703,47.80092056118785,44.73630611518274,864.0853254252082
15,836.2963927762955,0.0001,8.816802120006152,8.752931574427178,-4.511898963039279,0.1034615215377348,47.78272277771154,44.721399724674896,831.9218611272006
16,812.0699638371655,0.0001,8.57948613318555,8.57270606258506,-4.508241244245884,0.10364874068941754,47.767433830250475,44.70948146788855,807.6996316503945
