Epoch,Train loss,Learning rate,Train MSE,Test MSE,logdet,sigma,Train NN MSE,Test NN MSE,Train loss2
1,51.51118295067892,0.001,0.5798215010620078,0.6948109494280346,-4.492915020870928,0.10200041343857459,1.0502279973327606,0.9534588132927934,47.27897936171139
2,46.49409589673587,0.001,0.5407449658246293,0.6869354703652746,-4.413226236364366,0.10397510764749206,1.3966276434187017,1.210089314138061,42.357040782147564
3,41.51847768824769,0.001,0.5026968597171603,0.6975083149373579,-4.343204570593983,0.1058952086483333,1.7979265971450933,1.4917630345017214,37.462127491427104
4,37.035250704368984,0.001,0.4698104049853061,0.7776196541778946,-4.2805106632728185,0.10778909184892507,2.2042105542101185,1.7813819476895072,33.05441563065169
5,34.37283928007484,0.001,0.4546347681984167,0.8606431864122904,-4.2246404314868515,0.10960807277914938,2.6132198940095623,2.075456187630127,30.46475941262892
6,32.29254883804557,0.001,0.4448834494394613,0.8431298342263261,-4.17494042551986,0.11139922390741702,3.0087758449799447,2.3652791980961383,28.452026370945028
7,30.727032622964543,0.001,0.4388232449502048,0.8286809630348244,-4.129264613130704,0.11313757612554964,3.3821034271134556,2.6459319464113826,26.9476804636188
8,29.27962599278371,0.001,0.4324841131613555,0.8204892492828613,-4.085579386734873,0.11484296308162378,3.7454435635444545,2.9244122337175735,25.55812221330381
9,27.677480801186373,0.001,0.4215685703480929,0.830596946939715,-4.045111267049542,0.11650314439056422,4.090954091562976,3.1954025955314456,24.0117289417593
10,26.54513591315378,0.001,0.4165587245404286,0.8449170675341406,-4.0048643619122215,0.11810799505616061,4.451592571558775,3.48175917226178,22.933872102766703
11,25.20456856904869,0.001,0.4081062302275808,0.8708237535186125,-3.958836593774467,0.11967860715211409,4.876898307591962,3.792840554384181,21.645631889552874
12,24.308129140809417,0.001,0.4037233486370971,0.9073228443731964,-3.916166556108281,0.12117886711665574,5.348770986706616,4.155945133378826,20.79931305184355
13,23.11691584404108,0.001,0.3942890906871809,0.9179816159680252,-3.8710616756752074,0.12264237995239954,5.905193045108055,4.582373450506621,19.657228161733332
14,22.055671037254005,0.001,0.3865110896802559,0.8986222232088379,-3.828071303911247,0.12405571857088181,6.51777687106684,5.05223039759225,18.64123504730081
15,20.901227763620977,0.001,0.3761913739674778,0.871558375050825,-3.788675086035396,0.12542825716054934,7.098070137040065,5.516157752806299,17.529309976799546
