Epoch,Train loss,Learning rate,Train MSE,Test MSE,logdet,sigma,Train NN MSE,Test NN MSE,Train loss2
1,716.4628696836145,0.0001,7.153626054619913,10.745260597954736,-4.557516378687453,0.10020002107393473,9.99777339635343,7.160091220960176,712.3682490378383
2,531.5363915762563,0.0001,5.266358994712303,9.301433256244364,-4.552730453432114,0.10039380753052918,10.04044543095426,7.221583177730223,527.4527242211425
3,459.84467443633196,0.0001,4.546431700014773,7.275996850159669,-4.54790552739423,0.10057793661158004,10.071194875482629,7.253470822901243,455.77340235819196
4,408.9655892996111,0.0001,4.0590380423294645,6.5262566761400915,-4.543053215285092,0.10075139490035506,10.099490472685568,7.262414415423692,404.9059158957642
5,362.22158275968775,0.0001,3.6171911359145557,6.126069383069754,-4.538438065633855,0.10091601966981222,10.125106385671543,7.261590393417462,358.17202502744135
6,323.37435807537645,0.0001,3.2638118166350245,6.0265125291017965,-4.5338997254391185,0.1010739301199073,10.152458433414147,7.254970057142376,319.3340222729235
7,297.1398585796429,0.0001,3.0279361382758987,5.676849837744882,-4.529566250961355,0.10122735236491211,10.179902966814204,7.250393585738628,293.108535895729
8,276.01774139486645,0.0001,2.8288913732371412,4.946595591849685,-4.525451487629803,0.10137729456833074,10.206887386299728,7.254427696696646,271.99503442946525
9,256.80402849703387,0.0001,2.641955168591423,4.334059283135734,-4.521705078233467,0.10152119861442141,10.23042803730809,7.260246210541189,252.78883736934526
10,237.06535505236604,0.0001,2.444343725032965,3.866961332021432,-4.5185349445350065,0.10165616296699448,10.250250500215754,7.26688319349547,233.05601930247548
11,219.73052799265142,0.0001,2.269748544270409,3.46497964200893,-4.51574121197828,0.10178459730258571,10.267322719939257,7.273454750623213,215.72631998849633
12,206.17337854341713,0.0001,2.1343537077405057,3.1119885455864034,-4.5131184127885735,0.10190703791767547,10.281681547169292,7.279595751957017,202.17343343419492
13,192.35668131500523,0.0001,1.996992236351177,2.8855653806951986,-4.510643307338393,0.10202285153891717,10.294232251881887,7.28714430869223,188.36045548574262
14,177.15909345898407,0.0001,1.8455132509439494,2.7719636669170042,-4.5082375533984616,0.10213251600870406,10.304879299464224,7.295660183884843,173.16616529153916
15,161.8190325704388,0.0001,1.6907375082170657,2.663769461678429,-4.5059200904672005,0.10223647577048864,10.313252927688048,7.303227855355279,157.82931029923057
16,148.9307416946028,0.0001,1.5606542972645758,2.6679770146418935,-4.503717851178321,0.10233604617628081,10.320453170181155,7.313421676379028,144.9438742701944
17,137.59454262845048,0.0001,1.4459478984529601,2.834737799435077,-4.50153469285351,0.1024329553462565,10.326646077022465,7.326159321928573,133.6103391919845
18,122.97093854009422,0.0001,1.294450558292397,2.8351012148077523,-4.499540033349627,0.102527575637496,10.332716468020509,7.335913276684144,118.98977709129991
19,108.26728246483384,0.0001,1.1409259588678347,2.596162389565118,-4.49777285215246,0.1026171328850376,10.33955950136788,7.343428111183845,104.28923594644176
20,97.88482250870604,0.0001,1.0314692325143435,2.2833955362024447,-4.496204780658814,0.10269986377033703,10.345601974187847,7.3482324942665525,93.91005288486035
21,90.8232255005917,0.0001,0.9555482144208711,1.965745935695152,-4.494749726834128,0.10277726029264767,10.35010300397106,7.350564361020678,86.85199261767849
22,82.06535167543986,0.0001,0.8643402178916726,1.821962080619796,-4.493223353712698,0.10285055351992062,10.354096116396223,7.351255109329507,78.09745514191826
23,72.81931113237151,0.0001,0.7705370863512806,1.8836016567384437,-4.4916600159972315,0.1029188394886112,10.35692475361255,7.349767189961934,68.85382025783518
24,66.94089417236879,0.0001,0.7110223986963714,2.012352769431288,-4.490316206160945,0.10298327011120614,10.357927903138696,7.347479153073457,62.97658123935385
25,61.2346403802219,0.0001,0.6514510093254938,2.0735434194875157,-4.489242419791198,0.10304464391832151,10.357084796144033,7.345873657419811,57.270604775839416
26,54.68910082573441,0.0001,0.5805892225860734,1.9245142424060082,-4.488355651513724,0.10310159643207736,10.354518999935541,7.34412930967396,50.72549278327644
27,50.975932302812495,0.0001,0.5383487796998315,1.7921015327569516,-4.487482021941192,0.10315358616608138,10.351369500542093,7.3434184576866555,47.01307234150623
28,48.97370455528845,0.0001,0.5146672640494978,1.7419326656604366,-4.486505771221846,0.103202015978779,10.348900435455096,7.343500538215542,45.01226137284781
29,45.440837714677706,0.0001,0.4790391924760423,1.7845416464636001,-4.48542661809843,0.10324773096383118,10.348924675415445,7.343512929653127,41.481364859536825
30,42.49666472403631,0.0001,0.45118754783879644,1.8401226140995253,-4.4844017570747585,0.10329030956791667,10.351255976359788,7.344085769203125,38.53923481485961
31,40.13529709924823,0.0001,0.4274433263434375,1.7761650379186993,-4.483514475136132,0.10333075695933881,10.353555626454293,7.345041414890648,36.179573006682254
32,36.06706238376051,0.0001,0.3847684283402225,1.6915056183284467,-4.4827759910777845,0.10336938371533035,10.355705443520135,7.34692053416316,32.112400421019515
33,33.980540330651195,0.0001,0.36309031963187127,1.6814791316023052,-4.482131765495741,0.10340551742391497,10.35755334309714,7.349239671731371,30.02664860953163
34,35.513733789530626,0.0001,0.3803417851245429,1.7735836587810885,-4.481533818649193,0.10344040753176846,10.358662740837662,7.350465504346658,31.5606307799275
35,31.540244293059104,0.0001,0.3378902160169198,1.6957579478083518,-4.480918048957591,0.10347469470091009,10.358589028105888,7.349798747283865,27.588476873954853
36,26.933440691562904,0.0001,0.2880534499096896,1.4565558655572957,-4.480219073706338,0.10350710461343557,10.357324615062101,7.347603677104767,22.98359576479931
37,27.061955286493845,0.0001,0.2890554203601892,1.2876566469371982,-4.479517860309696,0.10353675525503908,10.355666510081758,7.344840075429349,23.11437395515774
38,26.813008300238995,0.0001,0.28644237573680603,1.219510440389884,-4.478909988638836,0.10356415562355187,10.354372521060155,7.3431167338340035,22.867620533310152
39,24.971831718682093,0.0001,0.26714199685724305,1.218917258288853,-4.478403151388041,0.10358957522804882,10.353773758042085,7.341863848676125,21.027981902133654
40,22.65433873902793,0.0001,0.24255059158671538,1.2361448136566395,-4.477936188450675,0.10361318411582783,10.353346029242475,7.339878026021624,18.711251883035235
41,20.677894285168932,0.0001,0.22174803152621753,1.301280625042693,-4.477546797001344,0.10363578406474369,10.354182155169775,7.3384323121194575,16.735019143484518
42,19.152362800188154,0.0001,0.20551937505033407,1.3881222011045231,-4.477217653005387,0.10365748023105324,10.356126554808265,7.3374162506981975,15.209649150895341
43,16.64921022483747,0.0001,0.1778776551130545,1.4044278349292656,-4.476934994744647,0.10367783533368732,10.357667894507452,7.336096495429546,12.707104196149523
44,14.987822159659155,0.0001,0.15931950319800137,1.3959550125352214,-4.476626919441354,0.10369684807726631,10.358951294818793,7.334495886799841,11.046915246390274
45,14.736099030671314,0.0001,0.15664565084759322,1.3961464589909216,-4.476227784276101,0.1037145272144431,10.360316715908866,7.332626055283964,10.796884684651264
46,14.675614410037849,0.0001,0.15625067423222808,1.372159125725984,-4.475827381471878,0.10373122914898425,10.36215616243503,7.331371347770119,10.738135882144142
47,14.344141612503828,0.0001,0.15357850414578175,1.3613415319635795,-4.475425671869419,0.10374703478117689,10.363771895165643,7.3303725424727215,10.408214779911646
48,13.669903963659587,0.0001,0.14789378061268174,1.4028992679717462,-4.475009146761337,0.10376198756431844,10.364059790879022,7.3288097117390585,9.735029613358698
49,12.519219269634341,0.0001,0.1360733979403099,1.428639058091621,-4.474685356769677,0.10377630785213803,10.363943601480736,7.328551752408313,8.585047529165864
50,12.344102916704985,0.0001,0.13325439707281295,1.4135760363301315,-4.474455577050798,0.10378989200903962,10.363591150483948,7.327643024727003,8.410820580840916
51,12.212152438792415,0.0001,0.13155574756952684,1.4550064747672975,-4.4742382935649845,0.10380308653156466,10.363379779568943,7.3271827102336315,8.27978671331344
52,11.341786492428264,0.0001,0.12388309216739028,1.5342983353914301,-4.473915154604024,0.10381579026482513,10.363232325957956,7.327017043674518,7.410217476142691
53,11.559667828369658,0.0001,0.12778796540645976,1.5235037884004192,-4.473512200727044,0.10382803629688303,10.362837635249376,7.326573158159747,7.62858585092681
54,11.288741619134552,0.0001,0.12471763585382546,1.3910543165705733,-4.473227538780137,0.10384013166500239,10.362853699488943,7.3262260755808875,7.358043970823638
55,11.689046526773904,0.0001,0.1283432250407868,1.2842682025135213,-4.473052916202783,0.10385194568839491,10.363507904914844,7.325882196233055,7.759136414561244
56,9.92842372692192,0.0001,0.10976358442596652,1.2637495240889944,-4.47286975791265,0.10386339365732672,10.364925226946262,7.324873251123739,5.9996123176669665
57,8.260447019554052,0.0001,0.0926706472465943,1.3016670108246056,-4.472624184451039,0.10387414566765343,10.36609311096649,7.323994224424708,4.332517013607276
58,7.780342529686719,0.0001,0.08801616655896854,1.3314664808623524,-4.472367503789995,0.10388419538436118,10.36661336533837,7.323977273015514,3.8531420236918525
59,7.312116763728849,0.0001,0.08344932042550135,1.2962693756460872,-4.472096353352568,0.10389369288123326,10.366803792062873,7.323816748038083,3.3862296513514965
60,7.400730517114542,0.0001,0.08517876406463357,1.2547160514756308,-4.471819980757897,0.10390277350750948,10.367217921499787,7.3228883523382144,3.476453419952426
61,7.501000573690602,0.0001,0.08720344266011901,1.2539137269203309,-4.4715486092741275,0.10391159237865855,10.36772962297827,7.321613035026613,3.577869532941523
62,7.010434773391255,0.0001,0.08297151454315543,1.2809378931559017,-4.47128914644352,0.10392019747861823,10.368240318864789,7.320306164307267,3.088146813409295
63,6.717335164535635,0.0001,0.08093491810068193,1.3328019212746007,-4.471059074290913,0.10392846907363561,10.369359093476735,7.320288330605541,2.795959140691492
64,6.421116418650246,0.0001,0.07851360543061088,1.3434762545129568,-4.470878717151483,0.10393632867313386,10.370878671464807,7.320809753552492,2.5008342551558105
65,6.156629111874231,0.0001,0.07581957090792803,1.2895637418533477,-4.4707528073348355,0.10394384346146533,10.371948252025673,7.319922447190392,2.237383221757514
66,5.5043864205868225,0.0001,0.06913067873731157,1.22260048293199,-4.4705846635770286,0.10395117533304923,10.373066395035595,7.319008143664632,1.5862502030771988
67,5.534707218520999,0.0001,0.07001835237296151,1.1743612500502794,-4.47035981173294,0.10395829041017536,10.374391005847565,7.318728689047418,1.6175494840616194
68,5.626326714698853,0.0001,0.07143750394588298,1.1786499959488792,-4.470158068222847,0.10396513876487469,10.375002017682576,7.318999852473552,1.7095680933646158
69,5.516171257391081,0.0001,0.07064960020788212,1.1955188239484646,-4.469980202358754,0.10397175554954009,10.375593016691157,7.320562130760031,1.5998681801842678
70,4.9718739492396855,0.0001,0.06546392759291463,1.2340330247664804,-4.469866261997399,0.1039782525836113,10.377223066779772,7.323369296787095,1.056359050352402
71,4.98934890869556,0.0001,0.06655774484529765,1.2988104340952489,-4.469727290114383,0.10398453303256228,10.379338037690767,7.326235679572525,1.0748427534751324
72,4.955760063628168,0.0001,0.06677121949249133,1.3064001088562165,-4.469514275372938,0.10399067692129996,10.380754911590886,7.32757498847035,1.0422062163008379
