Epoch,Layer,Depth,Effective Rank,Smooth Rank (λ=0.1),Smooth Rank (λ=1.0),Smooth Rank (λ=10.0),Train Loss,Test Loss
0,0,4,nan,4.965576648712158,4.126561164855957,3.4808273315429688,86.22582960489478,84.32608566251686
0,1,4,2.5497190952301025,18.906208038330078,10.444650650024414,5.748164176940918,86.22582960489478,84.32608566251686
0,2,4,nan,14.554662704467773,7.40468168258667,3.738457679748535,86.22582960489478,84.32608566251686
0,3,4,nan,11.006387710571289,5.457925319671631,2.6559696197509766,86.22582960489478,84.32608566251686
1,0,4,nan,4.965421199798584,4.126466751098633,3.480813980102539,81.17432157715582,79.62207762346154
1,1,4,2.62257719039917,18.874744415283203,10.516345977783203,5.864542484283447,81.17432157715582,79.62207762346154
1,2,4,nan,15.180315971374512,7.856407165527344,3.9014785289764404,81.17432157715582,79.62207762346154
1,3,4,nan,12.043947219848633,5.926729202270508,2.679131031036377,81.17432157715582,79.62207762346154
2,0,4,nan,4.965358257293701,4.126430034637451,3.4808084964752197,75.61843541386268,75.6191885654118
2,1,4,2.653254747390747,18.654783248901367,10.527605056762695,5.884953022003174,75.61843541386268,75.6191885654118
2,2,4,nan,15.631771087646484,8.1256742477417,3.921628713607788,75.61843541386268,75.6191885654118
2,3,4,nan,12.721723556518555,6.1587324142456055,2.745588779449463,75.61843541386268,75.6191885654118
3,0,4,nan,4.9654860496521,4.126508712768555,3.480820655822754,71.55301253048988,73.70565151883959
3,1,4,2.6643714904785156,18.565820693969727,10.567723274230957,5.878170490264893,71.55301253048988,73.70565151883959
3,2,4,nan,15.851022720336914,8.236812591552734,3.8470606803894043,71.55301253048988,73.70565151883959
3,3,4,nan,12.947184562683105,6.208576202392578,2.752080202102661,71.55301253048988,73.70565151883959
4,0,4,nan,4.965618133544922,4.126585960388184,3.4808290004730225,67.01222488703418,69.90023487877399
4,1,4,2.665252923965454,18.511213302612305,10.60043716430664,5.857104301452637,67.01222488703418,69.90023487877399
4,2,4,nan,16.046489715576172,8.29059886932373,3.692228317260742,67.01222488703418,69.90023487877399
4,3,4,nan,13.029043197631836,6.143529415130615,2.610952615737915,67.01222488703418,69.90023487877399
5,0,4,nan,4.965730667114258,4.12665319442749,3.480839729309082,63.896086301818016,67.30230643355257
5,1,4,2.663782835006714,18.57213020324707,10.649203300476074,5.842910289764404,63.896086301818016,67.30230643355257
5,2,4,nan,16.369709014892578,8.314294815063477,3.556997060775757,63.896086301818016,67.30230643355257
5,3,4,nan,13.097794532775879,6.125770568847656,2.5813417434692383,63.896086301818016,67.30230643355257
6,0,4,nan,4.96560001373291,4.1265764236450195,3.480828046798706,59.97416614295856,63.76299568579185
6,1,4,2.6623547077178955,18.682661056518555,10.706490516662598,5.835412979125977,59.97416614295856,63.76299568579185
6,2,4,nan,16.39645767211914,8.268418312072754,3.4271504878997803,59.97416614295856,63.76299568579185
6,3,4,nan,13.352546691894531,6.16084623336792,2.5668907165527344,59.97416614295856,63.76299568579185
7,0,4,nan,4.965528964996338,4.126533031463623,3.480821132659912,57.15636717641949,62.361652881160914
7,1,4,2.6915175914764404,18.725740432739258,10.748819351196289,5.8358283042907715,57.15636717641949,62.361652881160914
7,2,4,nan,16.541645050048828,8.352553367614746,3.4555411338806152,57.15636717641949,62.361652881160914
7,3,4,nan,13.833956718444824,6.3716044425964355,2.6466000080108643,57.15636717641949,62.361652881160914
