Epoch,Layer,Depth,Effective Rank,Smooth Rank (λ=0.1),Smooth Rank (λ=1.0),Smooth Rank (λ=10.0),Train Loss,Test Loss
7,1,4,nan,7.487318992614746,5.680117130279541,4.112637996673584,0.11670538273840865,0.11350644269189275
7,2,4,nan,4.686196327209473,3.5154366493225098,2.532762289047241,0.11670538273840865,0.11350644269189275
7,3,4,nan,6.642639636993408,3.5968027114868164,2.0601158142089844,0.11670538273840865,0.11350644269189275
8,0,4,nan,9.831390380859375,6.8448991775512695,4.8202972412109375,0.14270669213494838,0.138802517975413
8,1,4,nan,7.223977565765381,5.494508266448975,3.99892258644104,0.14270669213494838,0.138802517975413
8,2,4,nan,4.5370378494262695,3.3504793643951416,2.4567763805389404,0.14270669213494838,0.138802517975413
8,3,4,nan,6.355336666107178,3.497518539428711,2.0414175987243652,0.14270669213494838,0.138802517975413
9,0,4,nan,9.827777862548828,6.844516754150391,4.820254325866699,0.09660552164475153,0.09427092639138525
9,1,4,nan,6.941298007965088,5.293580532073975,3.8736233711242676,0.09660552164475153,0.09427092639138525
9,2,4,nan,4.301416873931885,3.1634771823883057,2.37705659866333,0.09660552164475153,0.09427092639138525
9,3,4,nan,6.042527198791504,3.402134656906128,2.01615834236145,0.09660552164475153,0.09427092639138525
10,0,4,nan,9.821261405944824,6.843899726867676,4.820188522338867,0.10962312728863911,0.10683844862189455
10,1,4,nan,6.6439337730407715,5.069709300994873,3.734053134918213,0.10962312728863911,0.10683844862189455
10,2,4,nan,3.570678234100342,2.889216184616089,2.2631778717041016,0.10962312728863911,0.10683844862189455
10,3,4,nan,5.576179027557373,3.2585856914520264,1.985316514968872,0.10962312728863911,0.10683844862189455
11,0,4,nan,9.821191787719727,6.84379768371582,4.820171356201172,0.09885294510037557,0.09669765950999318
11,1,4,nan,6.283751964569092,4.813113212585449,3.5776290893554688,0.09885294510037557,0.09669765950999318
11,2,4,nan,3.045684814453125,2.6980223655700684,2.155292272567749,0.09885294510037557,0.09669765950999318
11,3,4,nan,5.212465763092041,3.1413402557373047,1.9617046117782593,0.09885294510037557,0.09669765950999318
12,0,4,nan,9.83770751953125,6.84552526473999,4.820363998413086,0.0843606308996182,0.08256691834949939
12,1,4,nan,5.9094414710998535,4.550492763519287,3.426577568054199,0.0843606308996182,0.08256691834949939
12,2,4,nan,2.9611523151397705,2.5952155590057373,2.0980777740478516,0.0843606308996182,0.08256691834949939
12,3,4,nan,5.0771589279174805,3.092895269393921,1.9468684196472168,0.0843606308996182,0.08256691834949939
13,0,4,nan,9.83755874633789,6.845520973205566,4.820364475250244,0.07705921731844474,0.07555682821307604
13,1,4,nan,5.598850250244141,4.315014362335205,3.2851712703704834,0.07705921731844474,0.07555682821307604
13,2,4,nan,2.917217254638672,2.4995689392089844,2.0593435764312744,0.07705921731844474,0.07555682821307604
13,3,4,nan,5.0053815841674805,3.055354118347168,1.9298337697982788,0.07705921731844474,0.07555682821307604
14,0,4,nan,9.821623802185059,6.84384822845459,4.82017707824707,0.06650193997528635,0.0654808876861185
14,1,4,nan,5.306487083435059,4.109433174133301,3.150609254837036,0.06650193997528635,0.0654808876861185
14,2,4,nan,2.877016544342041,2.3993730545043945,2.0294406414031982,0.06650193997528635,0.0654808876861185
14,3,4,nan,4.967020034790039,3.040753126144409,1.9268302917480469,0.06650193997528635,0.0654808876861185
15,0,4,nan,9.821098327636719,6.843763828277588,4.820165634155273,0.07699542873873763,0.07606632987152041
15,1,4,nan,4.932020664215088,3.9070804119110107,3.001116991043091,0.07699542873873763,0.07606632987152041
15,2,4,nan,2.8126041889190674,2.2974579334259033,2.0059399604797363,0.07699542873873763,0.07606632987152041
15,3,4,nan,4.912214756011963,3.0226218700408936,1.913388729095459,0.07699542873873763,0.07606632987152041
16,0,4,nan,9.821853637695312,6.843870639801025,4.820179462432861,0.06588011646824043,0.06436698114157376
16,1,4,nan,4.411532402038574,3.6617085933685303,2.774430751800537,0.06588011646824043,0.06436698114157376
16,2,4,nan,2.677619218826294,2.168139934539795,1.983474612236023,0.06588011646824043,0.06436698114157376
16,3,4,nan,4.707772731781006,2.985938310623169,1.9044851064682007,0.06588011646824043,0.06436698114157376
17,0,4,1.343430519104004,9.838265419006348,6.845575332641602,4.820369720458984,0.0574614709732477,0.05653392907315688
17,1,4,nan,3.9102752208709717,3.2086596488952637,2.3388309478759766,0.0574614709732477,0.05653392907315688
17,2,4,nan,2.2187488079071045,2.0231504440307617,1.9645769596099854,0.0574614709732477,0.05653392907315688
17,3,4,nan,4.57192325592041,2.964137077331543,1.8932222127914429,0.0574614709732477,0.05653392907315688
18,0,4,nan,9.820371627807617,6.843754768371582,4.820168495178223,0.06205175494973563,0.06055500411155602
18,1,4,nan,3.2394776344299316,2.302605152130127,2.0328121185302734,0.06205175494973563,0.06055500411155602
18,2,4,nan,2.0044350624084473,1.9964393377304077,1.9606001377105713,0.06205175494973563,0.06055500411155602
