Epoch,Layer,Depth,Effective Rank,Smooth Rank (λ=0.1),Smooth Rank (λ=1.0),Smooth Rank (λ=10.0),Train Loss,Test Loss
20,3,4,nan,19.843345642089844,10.338598251342773,5.050143241882324,10.305060883693724,11.89363575306621
21,0,4,nan,4.96560001373291,4.126574516296387,3.480827808380127,8.851252098487473,9.372932906045214
21,1,4,4.533076286315918,21.299365997314453,12.379928588867188,6.808310031890869,8.851252098487473,9.372932906045214
21,2,4,nan,22.07895278930664,11.109939575195312,4.962179660797119,8.851252098487473,9.372932906045214
21,3,4,nan,19.82277488708496,10.347587585449219,5.0607805252075195,8.851252098487473,9.372932906045214
22,0,4,nan,4.965852737426758,4.126728057861328,3.4808499813079834,9.826370377764219,10.852097002773512
22,1,4,4.5599470138549805,21.22258758544922,12.328248977661133,6.788153648376465,9.826370377764219,10.852097002773512
22,2,4,nan,21.88315200805664,11.030614852905273,4.925168991088867,9.826370377764219,10.852097002773512
22,3,4,nan,19.88909339904785,10.329269409179688,5.05958366394043,9.826370377764219,10.852097002773512
23,0,4,nan,4.965265274047852,4.126375198364258,3.480801820755005,7.74196087754981,8.29163389270919
23,1,4,4.588292121887207,21.12688446044922,12.303031921386719,6.773325443267822,7.74196087754981,8.29163389270919
23,2,4,nan,21.7358455657959,10.966134071350098,4.878676414489746,7.74196087754981,8.29163389270919
23,3,4,nan,19.83222198486328,10.307631492614746,5.030848026275635,7.74196087754981,8.29163389270919
24,0,4,nan,4.965521812438965,4.126529216766357,3.480821371078491,8.421023034111634,9.81101832580729
24,1,4,4.614740371704102,21.06631088256836,12.271997451782227,6.754076957702637,8.421023034111634,9.81101832580729
24,2,4,nan,21.67353630065918,10.951955795288086,4.86199426651001,8.421023034111634,9.81101832580729
24,3,4,nan,19.901657104492188,10.312585830688477,5.03513240814209,8.421023034111634,9.81101832580729
25,0,4,nan,4.9654340744018555,4.126474380493164,3.480813980102539,6.854026349337487,7.762664399723787
25,1,4,4.635258674621582,21.006168365478516,12.233392715454102,6.734908103942871,6.854026349337487,7.762664399723787
25,2,4,nan,21.521347045898438,10.89770221710205,4.846245765686035,6.854026349337487,7.762664399723787
25,3,4,nan,19.89981460571289,10.311491966247559,5.0607380867004395,6.854026349337487,7.762664399723787
26,0,4,nan,4.965522766113281,4.126528739929199,3.4808223247528076,8.900136858179781,10.296228165114758
26,1,4,4.654355525970459,20.924537658691406,12.190030097961426,6.716574192047119,8.900136858179781,10.296228165114758
26,2,4,nan,21.283720016479492,10.820982933044434,4.811410903930664,8.900136858179781,10.296228165114758
26,3,4,nan,19.768823623657227,10.25388240814209,5.023891448974609,8.900136858179781,10.296228165114758
27,0,4,nan,4.965567588806152,4.126556396484375,3.4808261394500732,6.59955220575953,7.464188162878385
27,1,4,4.67818021774292,20.817794799804688,12.131878852844238,6.69359016418457,6.59955220575953,7.464188162878385
27,2,4,nan,21.071224212646484,10.709696769714355,4.767519474029541,6.59955220575953,7.464188162878385
27,3,4,nan,19.606830596923828,10.185409545898438,5.0002946853637695,6.59955220575953,7.464188162878385
28,0,4,nan,4.965660095214844,4.126610279083252,3.4808337688446045,6.553409586515441,7.741519427583815
28,1,4,4.699728012084961,20.697277069091797,12.10034465789795,6.683651447296143,6.553409586515441,7.741519427583815
28,2,4,nan,21.002338409423828,10.672574043273926,4.766262054443359,6.553409586515441,7.741519427583815
28,3,4,nan,19.62748146057129,10.19993782043457,5.0122504234313965,6.553409586515441,7.741519427583815
29,0,4,nan,4.965619087219238,4.126584529876709,3.480830669403076,7.7446842496586275,8.003225437928709
29,1,4,4.710602760314941,20.61215591430664,12.051665306091309,6.660369873046875,7.7446842496586275,8.003225437928709
29,2,4,nan,20.902664184570312,10.659085273742676,4.739896774291992,7.7446842496586275,8.003225437928709
29,3,4,nan,19.603042602539062,10.19064712524414,5.004684925079346,7.7446842496586275,8.003225437928709
30,0,4,nan,4.965731620788574,4.126654624938965,3.4808387756347656,6.464858196506702,7.210184202892817
30,1,4,4.7284770011901855,20.539770126342773,12.023948669433594,6.645166873931885,6.464858196506702,7.210184202892817
30,2,4,nan,20.81883430480957,10.646000862121582,4.742345333099365,6.464858196506702,7.210184202892817
30,3,4,nan,19.749500274658203,10.223225593566895,5.010577201843262,6.464858196506702,7.210184202892817
31,0,4,nan,4.965819358825684,4.126708984375,3.4808449745178223,5.98146984688994,5.832474581123008
31,1,4,4.747076988220215,20.434417724609375,11.983386993408203,6.631701469421387,5.98146984688994,5.832474581123008
31,2,4,nan,20.685503005981445,10.61453628540039,4.743035316467285,5.98146984688994,5.832474581123008
31,3,4,nan,19.755477905273438,10.271211624145508,5.038302898406982,5.98146984688994,5.832474581123008
32,0,4,nan,4.965843200683594,4.126721382141113,3.480848550796509,5.593768821000692,6.924493564657702
32,1,4,4.779736518859863,20.351547241210938,11.945175170898438,6.607254981994629,5.593768821000692,6.924493564657702
32,2,4,nan,20.524898529052734,10.527806282043457,4.701940059661865,5.593768821000692,6.924493564657702
32,3,4,nan,19.749534606933594,10.233499526977539,4.995524883270264,5.593768821000692,6.924493564657702
33,0,4,nan,4.96582555770874,4.126710891723633,3.4808473587036133,5.274280468021687,6.375633831527814
33,1,4,4.794486045837402,20.232757568359375,11.896931648254395,6.584972381591797,5.274280468021687,6.375633831527814
33,2,4,nan,20.404541015625,10.474425315856934,4.6798481941223145,5.274280468021687,6.375633831527814
33,3,4,nan,19.6240234375,10.196340560913086,5.006448745727539,5.274280468021687,6.375633831527814
34,0,4,nan,4.965518951416016,4.126526832580566,3.4808216094970703,5.762195179574248,6.265344948744246
34,1,4,4.811528205871582,20.199447631835938,11.877662658691406,6.57210636138916,5.762195179574248,6.265344948744246
34,2,4,nan,20.31317901611328,10.465603828430176,4.67612886428833,5.762195179574248,6.265344948744246
34,3,4,nan,19.755237579345703,10.262643814086914,5.021174430847168,5.762195179574248,6.265344948744246
35,0,4,nan,4.965646266937256,4.126602649688721,3.480833053588867,6.260101675446203,7.617008271777853
35,1,4,4.827868461608887,20.076818466186523,11.823265075683594,6.549499034881592,6.260101675446203,7.617008271777853
35,2,4,nan,20.19142723083496,10.394899368286133,4.652263641357422,6.260101675446203,7.617008271777853
35,3,4,nan,19.688810348510742,10.198686599731445,4.988829612731934,6.260101675446203,7.617008271777853
36,0,4,nan,4.965706825256348,4.126641273498535,3.4808387756347656,5.649015710141042,5.710068990769947
36,1,4,4.845285892486572,20.001296997070312,11.780399322509766,6.531494140625,5.649015710141042,5.710068990769947
36,2,4,nan,20.094070434570312,10.390189170837402,4.656862735748291,5.649015710141042,5.710068990769947
36,3,4,nan,19.610794067382812,10.244312286376953,5.0129075050354,5.649015710141042,5.710068990769947
37,0,4,nan,4.9655961990356445,4.1265716552734375,3.4808270931243896,4.986168970318677,5.305737370932935
37,1,4,4.870527744293213,19.941112518310547,11.7495698928833,6.510593891143799,4.986168970318677,5.305737370932935
37,2,4,nan,19.926677703857422,10.309301376342773,4.633401393890381,4.986168970318677,5.305737370932935
